Hugo_Symbol	MF: BLCA
INPP5J	0.004610141621573003
INPP5K	0.002368602287159203
INPPL1	0.027941140480038745
INSC	0.014176808577236365
INSIG1	0.00965844498451733
INSIG2	0.009648849959543569
INSL3	0.002423156090383929
INSL4	0.007275145808073996
INSL5	0.002428871428971591
INSL6	0.004858903600855056
INSM1	0.004840603918877277
INSM2	0.0072673128223578985
INSR	0.02364453010474513
INSRR	0.0240659622874518
INTS1	0.035851415334206514
INTS10	0.0024240825392003893
INTS12	0.00722611647434995
INTS2	0.029011317317716095
INTS3	0.018947447735338182
INTS4	0.01674452838933883
INTS4P1	0.004735477937040899
INTS5	0.028858458605361306
INTS6	0.017396509192479308
INTS7	0.01883248479287367
INTS8	0.026365123183951063
INTS9	0.01165562653480254
INTU	0.011648066830741731
INVS	0.021241866532779527
IP6K1	0.01184250790166018
IP6K2	0.011821703900245962
IP6K3	0.007263315199061719
IPCEF1	0.009431956118976861
IPMK	0.006984110079399277
IPO11	0.014281389509772778
IPO13	0.01444113922723002
IPO4	0.01688765613896307
IPO5	0.02145442246870682
IPO7	0.04316585788821595
IPO8	0.02869389181381846
IPO9	0.026043126026074358
IPP	0.009680824713840106
IPPK	0.01205123161073037
IQCA1	0.016455981535557503
IQCB1	0.02389523482593114
IQCC	0.02395874253183661
IQCD	0.004850648075010723
IQCE	0.011355540846214922
IQCF1	0.004862113588802186
IQCF2	0.004861269783806407
IQCG	0.021713696303186942
IQCH	0.03330569165308023
IQCJ-SCHIP1	0.011727673159361905
IQCK	0.009675158798658268
IQGAP1	0.02379411402125944
IQGAP2	0.024692838587391987
IQGAP3	0.024074886726437025
IQSEC1	0.013510630582392158
IQSEC2	0.014136140402768069
IQSEC3	0.01877300395241282
IQUB	0.018402472966393326
IRAK1	0.012028120048080876
IRAK1BP1	0.0072596848253319865
IRAK2	0.02172911176645341
IRAK3	0.01660687642375687
IRAK4	0.01887497011333344
IREB2	0.023109872560715918
IRF1	0.009663751230210823
IRF2	0.01211777192002163
IRF2BP1	0.01211786790678042
IRF2BP2	0.011579541127159634
IRF2BPL	0.014233351606974264
IRF3	0.014261677971918015
IRF4	0.007176226380335788
IRF5	0.009520485155572023
IRF6	0.007159802333644517
IRF7	0.009552893604904689
IRF8	0.0023949138632042813
IRF9	0.007213425895650164
IRGC	0.009712583938738641
IRGQ	0.004775755621245891
IRS1	0.0167110435689328
IRS2	0.009652720757986092
IRS4	0.031348624686541364
IRX1	0.03396894094841043
IRX2	0.009662441240488538
IRX3	0.0024191087147898394
IRX4	0.011781548577574491
IRX5	0.0192034899552773
IRX6	0.019355594716019265
ISCA2	0.002387930017126023
ISG15	0.004851195211572095
ISG20	0.00485281771384831
ISG20L2	0.009573473529073588
ISL1	0.012099720146431485
ISL2	0.0024320157800167283
ISLR2	0.011649516107575123
ISM1	0.014565119984271103
ISM2	0.009429821181540522
ISOC1	0.0024271343238604234
ISOC2	0.004839954296465494
ISPD	0.0072358735723197076
IST1	0.009383704156266374
ISX	0.004804384210549566
ISY1	0.0023947812512203196
ISY1-RAB43	0.002422889874351608
ISYNA1	0.009673488175058783
ITCH	0.02392523392636583
ITFG1	0.009689472314551643
ITFG2	0.00485623210495456
ITFG3	0.014556934331882957
ITGA1	0.023217919096521798
ITGA10	0.014224490584183765
ITGA11	0.02313535115303449
ITGA2	0.01199346863857483
ITGA2B	0.033900105468605175
ITGA3	0.02614049226607859
ITGA4	0.04520487273199104
ITGA5	0.01663526829121188
ITGA6	0.018409319639816388
ITGA7	0.01823218954689213
ITGA8	0.043081196752310806
ITGA9	0.023054517871890334
ITGAD	0.009667314894876777
ITGAE	0.03131163213702372
ITGAL	0.04298019449512854
ITGAM	0.028642253036396427
ITGAV	0.03057771841658364
ITGAX	0.009152440085434725
ITGB1	0.009376428296913798
ITGB1BP1	0.009029806581283863
ITGB1BP2	0.009686010675445065
ITGB2	0.018813461585602306
ITGB3	0.0215838424384658
ITGB3BP	0.00724783106253678
ITGB4	0.03941953150920749
ITGB5	0.0072269243134637316
ITGB6	0.022437510642323574
ITGB7	0.007165722057572082
ITGB8	0.028517624725038243
ITGBL1	0.016657603416746117
ITIH1	0.02632350883589918
ITIH2	0.031293858055566094
ITIH3	0.009500896628474784
ITIH4	0.016080565995795045
ITIH5	0.018930537600468696
ITIH6	0.01692958243808666
ITK	0.01426409785893049
ITLN1	0.009709738461812499
ITLN2	0.014563788416439767
ITM2A	0.00482182771075955
ITM2B	0.013693984006277473
ITM2C	0.004799795541142573
ITPA	0.004820425553823673
ITPK1	0.014080012309569434
ITPKA	0.009697850702981261
ITPKB	0.01387780562864118
ITPKC	0.019266469810747953
ITPR1	0.032084436026466566
ITPR2	0.07480698910281508
ITPR3	0.03258536528391978
ITPRIP	0.0047146377550102425
ITPRIPL1	0.018616950359208906
ITPRIPL2	0.014228751164877358
ITSN1	0.028916546864099238
ITSN2	0.05343290498025617
IVD	0.004788838659108999
IVL	0.0096111262571696
IVNS1ABP	0.02889359974040372
IWS1	0.012067815930759125
IYD	0.009553749145511175
IZUMO1	0.009718217452863524
IZUMO1R	0.004861555503546602
IZUMO2	0.014578823255953818
IZUMO4	0.0024244340301093907
JADE1	0.01242303250022902
JADE2	0.014199052812841555
JADE3	0.00716699421604277
JAG1	0.026401125990862636
JAG2	0.002409746466299153
JAGN1	0.002350934820754156
JAK1	0.02148023516487939
JAK2	0.018980775151277347
JAK3	0.025985792704539087
JAKMIP1	0.016561300519865863
JAKMIP2	0.013480139355713947
JAKMIP3	0.007217671781011241
JAM2	0.0024035084918907356
JAM3	0.007206307395218619
JARID2	0.025784690598394378
JAZF1	0.007233323410462571
JDP2	0.00482330824997489
JKAMP	0.004409780455143165
JMJD1C	0.0500958468383575
JMJD4	0.016371461651166028
JMJD6	0.007157288426688499
JMJD7	0.0024216022541514973
JMJD7-PLA2G4B	0.019252868132900242
JMJD8	0.007236090609769127
JMY	0.011587094425999775
JOSD1	0.00480131564531915
JOSD2	0.004824643096727737
JPH1	0.009637035153681207
JPH2	0.012080837717052347
JPH3	0.009667227118408154
JPH4	0.009452391061352526
JRK	0.006701287514827953
JRKL	0.016683406861283476
JSRP1	0.00970059849188047
JTB	0.009655578789537407
JUN	0.014491655240427344
JUNB	0.009704996939113957
JUND	0.004840048369307121
JUP	0.014372284413887939
KAAG1	0.0024255012583080143
KAL1	0.0193812309579582
KALRN	0.06508095432316954
KANK1	0.032310672806708775
KANK2	0.016659311999041727
KANK3	0.0048280869162280905
KANK4	0.02850379879496588
KANSL1	0.06499862038438647
KANSL1L	0.004800720816428545
KANSL2	0.0021383402241056306
KANSL3	0.009665106182569959
KARS	0.033587518808290716
KAT2A	0.019304839905402393
KAT2B	0.012072899500426433
KAT5	0.009586201010531238
KAT6A	0.050660947087552
KAT6B	0.02764495411924014
KAT7	0.027440939476892464
KAT8	0.014520532562210475
KATNA1	0.024157652559012182
KATNAL1	0.002407219408584435
KATNAL2	0.016638383763758466
KATNB1	0.009621320256496826
KATNBL1	0.002426721123034306
KAZALD1	0.002411092281374579
KAZN	0.00927697839487993
KB-7G2.8	0.007290232703552344
KBTBD11	0.0048544283353082526
KBTBD12	0.004730020775279399
KBTBD2	0.01907506535236063
KBTBD3	0.01676138830737745
KBTBD4	0.004784935902330385
KBTBD6	0.019237846034299004
KBTBD7	0.021640292200619405
KBTBD8	0.004809366585543861
KCMF1	0.004742580100201352
KCNA1	0.023678837951868363
KCNA10	0.01213941403428451
KCNA2	0.015873592627064757
KCNA3	0.014421382643969154
KCNA4	0.016535134432275046
KCNA5	0.026487273040584534
KCNA6	0.014508068367861586
KCNA7	0.007220821272811619
KCNAB1	0.015889368321859793
KCNAB2	0.004710963482903864
KCNAB3	0.007155793317818441
KCNB1	0.015966369652742028
KCNB2	0.043186479830220156
KCNC1	0.014399256801739263
KCNC2	0.01563786787581239
KCNC3	0.00707239797186841
KCNC4	0.027911289206283437
KCND1	0.004807254899299393
KCND2	0.023923168117398797
KCND3	0.009370278072466223
KCNE1	0.002352612256811435
KCNE2	0.004843791824758206
KCNE3	0.0048213731763687906
KCNF1	0.016939733737092105
KCNG1	0.0048427920307271026
KCNG2	0.0048591139946285245
KCNG3	0.0024270874685943297
KCNG4	0.004692906167891748
KCNH1	0.013976488813643325
KCNH2	0.011528937900912393
KCNH3	0.024026751424830548
KCNH4	0.01419702642498161
KCNH5	0.028955689791866596
KCNH6	0.023555437421750675
KCNH7	0.03317850849737595
KCNH8	0.04079187634312525
KCNIP1	0.014289678303453677
KCNIP2	0.011927425537268995
KCNIP3	0.0048321225277357365
KCNIP4	0.009485560841084048
KCNJ1	0.007216061952789834
KCNJ10	0.0046987899683018745
KCNJ11	0.004846078099411088
KCNJ12	0.004782915178953101
KCNJ13	0.009673526063569509
KCNJ14	0.011947812894844829
KCNJ15	0.01589187148247743
KCNJ16	0.016406170710919696
KCNJ2	0.021511749062148294
KCNJ3	0.014087744392948702
KCNJ4	0.012151331075374392
KCNJ5	0.00478157064077676
KCNJ6	0.018232643146347226
KCNJ8	0.01211706727864634
KCNJ9	0.004842160597514893
KCNK1	0.012035259190136302
KCNK10	0.016593109952977348
KCNK12	0.00240762376132593
KCNK13	0.009626492031688742
KCNK15	0.009682581941968102
KCNK16	0.011943431407372121
KCNK18	0.004850656658383878
KCNK2	0.021605027380685895
KCNK3	0.004807745761431563
KCNK4	0.007188834008685259
KCNK5	0.019268129254455788
KCNK6	0.004815728607162903
KCNK7	0.011968907242813565
KCNK9	0.014562860912872545
KCNMA1	0.020614290536815637
KCNMB1	0.009331619255310382
KCNMB2	0.0024251651360043527
KCNMB3	0.00721367418684419
KCNMB4	0.00945210270623282
KCNN1	0.012001601286317528
KCNN2	0.013962003881799152
KCNN3	0.01535367130325568
KCNN4	0.012027077089616712
KCNQ1	0.011793169244075802
KCNQ2	0.009299031545005575
KCNQ3	0.02699699781419742
KCNQ4	0.004822010043053232
KCNQ5	0.0297780056267981
KCNRG	0.0072040193946453345
KCNS1	0.007208235758824873
KCNS2	0.014164436843361928
KCNS3	0.019283811057090712
KCNT1	0.022172047359766668
KCNT2	0.025281176377880205
KCNU1	0.026601271032206587
KCNV1	0.016732985894191584
KCNV2	0.007289641491644364
KCTD1	0.004737282292731055
KCTD10	0.021400211999473503
KCTD11	0.009649479943080352
KCTD13	0.004793154191612013
KCTD14	0.002426223694795476
KCTD15	0.004818346068966844
KCTD16	0.013710674890829022
KCTD17	0.009580222276541494
KCTD18	0.007180341977149
KCTD19	0.024156840501794962
KCTD2	0.007242266228419182
KCTD20	0.01383131036181182
KCTD21	0.01450911221934456
KCTD3	0.02176549590090684
KCTD4	0.004843195049346583
KCTD5	0.0024296124859711664
KCTD6	0.009610041939881029
KCTD7	0.0023435133481209446
KCTD8	0.009700372127274957
KCTD9	0.004845673083403937
KDELC1	0.014527037210096646
KDELC2	0.007209441349897039
KDELR1	0.0024256028234264865
KDELR2	0.009661832575260168
KDELR3	0.009558222437539843
KDF1	0.011866747547294993
KDM1A	0.02136901343366344
KDM1B	0.014329508055038943
KDM2A	0.01367253649167456
KDM2B	0.030140855736464165
KDM3A	0.03732748774209036
KDM3B	0.047679177917023884
KDM4A	0.01929902975648094
KDM4B	0.011912795028678614
KDM4C	0.01587850105657815
KDM4D	0.007241198508844263
KDM4E	0.0024113874987332163
KDM5A	0.047227081015623076
KDM5B	0.03501257314488676
KDM5C	0.008910753346725832
KDM5D	0.008887178045517344
KDM6A	0.26639682679280846
KDM6B	0.016560664196760857
KDM7A	0.014027848741789278
KDM8	0.004826237348211757
KDR	0.03711746585280036
KDSR	0.0070739744140825315
KEAP1	0.02162485017878732
KEL	0.01923466526875757
KERA	0.014439026021837142
KHDC1	0.009687543732478038
KHDC1L	0.0024255753830380107
KHDC3L	0.007288049702730829
KHDRBS1	0.026466034449244554
KHDRBS2	0.0314967145785439
KHDRBS3	0.009675823120254267
KHK	0.002403703178494713
KHNYN	0.014340234767921073
KHSRP	0.007261650896440657
KIAA0020	0.016986742830394693
KIAA0100	0.05779598990098228
KIAA0101	0.007286426745820284
KIAA0141	0.004785574074975587
KIAA0195	0.02626973813287907
KIAA0196	0.016993770111062394
KIAA0226	0.02913361382000657
KIAA0226L	0.0067460275265599405
KIAA0232	0.02369453875073418
KIAA0319	0.013864426435972358
KIAA0319L	0.0310725303881982
KIAA0355	0.01442162316031485
KIAA0368	0.04461540703827732
KIAA0391	0.01402325470171673
KIAA0408	0.004820906112485138
KIAA0430	0.027095151631860753
KIAA0513	0.011404939543042137
KIAA0556	0.033677910252552144
KIAA0586	0.017871015772588632
KIAA0753	0.02146319715610959
KIAA0825	0.009531704138183378
KIAA0895	0.0023443140269320015
KIAA0895L	0.007233274207749821
KIAA0907	0.021499523843333458
KIAA0922	0.018993581181222345
KIAA0930	0.013565321010129423
KIAA1024	0.019219845533150565
KIAA1033	0.026671305840347
KIAA1045	0.03156712817063639
KIAA1109	0.08196583768683789
KIAA1143	0.0047642258859126995
KIAA1147	0.0023846638067846555
KIAA1161	0.00962821407494357
KIAA1191	0.0023576966898460083
KIAA1210	0.028594597303045446
KIAA1211	0.01886642278144068
KIAA1211L	0.014480823850496717
KIAA1217	0.03701940151793462
KIAA1257	0.006633871502429529
KIAA1279	0.014570177144445423
KIAA1324	0.026356428847969224
KIAA1324L	0.0213134525665228
KIAA1328	0.009152046823172872
KIAA1407	0.019439060531646204
KIAA1429	0.042507852716518066
KIAA1456	0.004779433284357142
KIAA1462	0.021461909458760583
KIAA1467	0.016997907170104038
KIAA1468	0.02042693972853137
KIAA1522	0.04619673062144849
KIAA1524	0.021500487578648926
KIAA1549	0.020986327290616065
KIAA1549L	0.013888926407308126
KIAA1551	0.038316890813285154
KIAA1586	0.009616027218478047
KIAA1598	0.004855351612865228
KIAA1614	0.03699204463539626
KIAA1644	0.0024177209431765854
KIAA1683	0.019117967403285998
KIAA1715	0.00477904394252079
KIAA1755	0.016768521960481925
KIAA1841	0.020435889098168476
KIAA1919	0.007275096977839612
KIAA1958	0.006967915069859738
KIAA2013	0.011972077790975866
KIAA2018	0.07276369849674419
KIAA2022	0.03644409331798638
KIAA2026	0.04222302038965193
KIDINS220	0.05151630146693452
KIF11	0.012067497066381876
KIF12	0.014449412150698514
KIF13A	0.0370182246880985
KIF13B	0.016190900019474222
KIF14	0.03752180609116555
KIF15	0.04301964587269795
KIF16B	0.026024293481212556
KIF17	0.02849935556244539
KIF18A	0.021563245126082993
KIF18B	0.011315620590554385
KIF19	0.03359123340038584
KIF1A	0.03339477573650962
KIF1B	0.06770940118314314
KIF1C	0.01438851208279386
KIF20A	0.009465699445604298
KIF20B	0.0277265471382604
KIF21A	0.05282642804139038
KIF21B	0.036041882901099456
KIF22	0.01399615603806635
KIF23	0.023630435058964065
KIF24	0.016518102473428702
KIF25	0.0072257152363588185
KIF26A	0.018995646249051285
KIF26B	0.03292812509288768
KIF27	0.025275301128158414
KIF2A	0.009159194852181411
KIF2B	0.01927079086818115
KIF2C	0.01687626179539203
KIF3A	0.004703498341489116
KIF3B	0.021609598453785055
KIF3C	0.019167259777740895
KIF4A	0.007246336472955897
KIF4B	0.0217244062211117
KIF5A	0.0190797567971173
KIF5B	0.02166279632583939
KIF5C	0.011980367566455772
KIF6	0.030524721227052767
KIF7	0.012074941820832593
KIF9	0.028133241584657992
KIFAP3	0.030997414464066793
KIFC1	0.021787318595837924
KIFC2	0.01669123213351762
KIFC3	0.009025093007681404
KIN	0.01676609561950879
KIR2DL1	0.012091353007235833
KIR2DL3	0.0024314126810458456
KIR2DL4	0.009624371496067768
KIR2DS4	0.0024240309960931235
KIR3DL1	0.014487248371902343
KIR3DL2	0.016938235698712206
KIR3DL3	0.012134457602927138
KIR3DX1	0.004832280317828891
KIRREL	0.02532148678679085
KIRREL2	0.014281180079618774
KIRREL3	0.007195699934904793
KIT	0.03601572536599814
KITLG	0.009630148418049973
KIZ	0.007174625190256546
KL	0.016849691452301176
KLB	0.016520177862882884
KLC1	0.004541480797255897
KLC2	0.01413860957076105
KLC3	0.011760566006099933
KLC4	0.011852797911466198
KLF1	0.01213163269155713
KLF10	0.014063948966986829
KLF11	0.007120733497509869
KLF13	0.002400806705017801
KLF15	0.002424653703139746
KLF16	0.0023907505521090604
KLF17	0.012111571526602057
KLF3	0.006968216823383043
KLF4	0.007225168411256379
KLF5	0.048121304344797694
KLF6	0.023118719955004776
KLF8	0.00484237695489688
KLF9	0.002425104302711255
KLHDC1	0.004821444045558477
KLHDC10	0.007185763100643425
KLHDC2	0.024011618592002154
KLHDC3	0.016813906119710866
KLHDC4	0.014275930432761373
KLHDC7A	0.024008930265181253
KLHDC7B	0.00968507630211238
KLHDC8A	0.0024089918806665138
KLHDC8B	0.014539570072131592
KLHL1	0.038338145727166394
KLHL10	0.004850099848081214
KLHL11	0.03141747646542289
KLHL12	0.016855717277965088
KLHL13	0.011671438765714802
KLHL14	0.009642850479235134
KLHL15	0.0119996818863611
KLHL17	0.02168894963087371
KLHL18	0.009533208424339275
KLHL2	0.03241059344411465
KLHL20	0.00968568026155194
KLHL21	0.004757294978260355
KLHL22	0.009690302777621973
KLHL23	0.011912583041879851
KLHL24	0.01431517500851387
KLHL25	0.004847478134255127
KLHL26	0.0024016552056881683
KLHL28	0.01643529502126227
KLHL2P1	0.002412873809662992
KLHL3	0.007180367025464211
KLHL30	0.007237410422190028
KLHL31	0.009512691175800735
KLHL32	0.0069746787412379874
KLHL34	0.007230777857820801
KLHL35	0.012071442995092442
KLHL36	0.007213645635901942
KLHL38	0.007273829854385637
KLHL4	0.009619371238847211
KLHL40	0.021641649678203756
KLHL41	0.01684913375593504
KLHL42	0.007135889050169749
KLHL5	0.011835379368190142
KLHL6	0.023795688642331447
KLHL7	0.01894664338873764
KLHL8	0.007068821604849552
KLHL9	0.01677803497767799
KLK1	0.004861649431521936
KLK10	0.0048114804770685166
KLK11	0.004844901513812382
KLK12	0.009663229648361247
KLK13	0.012107582194594277
KLK14	0.0121030862576679
KLK15	0.019361621292344915
KLK2	0.009533139508099047
KLK3	0.007112232348839834
KLK4	0.004860216988141879
KLK5	0.007240326297257106
KLK6	0.011930921597246182
KLK7	0.002408383476397885
KLK8	0.009606883998117172
KLKB1	0.004782884371360704
KLRAP1	0.007276514897912122
KLRB1	0.00722242286538216
KLRC2	0.007261023474745862
KLRC3	0.004854555789545503
KLRC4	0.012140761456939068
KLRC4-KLRK1	0.009628497831139842
KLRF1	0.007223712465001414
KLRG1	0.004743715794799184
KLRG2	0.004815682172185633
KMO	0.0047333913150599425
KMT2A	0.12059169703503313
KMT2B	0.05001537781875345
KMT2C	0.2219194777345118
KMT2D	0.37353033737445795
KMT2E	0.04675387452134919
KNDC1	0.028338483309784855
KNG1	0.01370619522722662
KNOP1	0.019439357326068333
KNSTRN	0.01197287269651344
KNTC1	0.03771549879680726
KPNA1	0.01910313350132958
KPNA2	0.014295993216261495
KPNA3	0.009445742871558365
KPNA4	0.01387699019347091
KPNA5	0.011483181416527207
KPNA6	0.012060714013118505
KPNB1	0.033257340278112744
KPRP	0.026431618476330205
KPTN	0.012113873236136873
KRAS	0.0406679713468403
KRBA1	0.011916462727035275
KRBA2	0.009628609951967144
KRBOX1	0.0024108711313142015
KRBOX4	0.002404051748426351
KRCC1	0.009678587720432149
KREMEN1	0.0071946271545683385
KREMEN2	0.0048087504981905345
KRI1	0.021785729612314113
KRIT1	0.02438738733533759
KRR1	0.006957969151025511
KRT1	0.007281949679465902
KRT10	0.016876548640823535
KRT12	0.004858175083927239
KRT13	0.011888319466899593
KRT14	0.004855860753064843
KRT15	0.016623166448908797
KRT16	0.014541792583223466
KRT16P1	0.0024235871236982097
KRT16P2	0.004849638385921715
KRT16P6	0.009667807535602682
KRT17	0.01685098659153812
KRT17P2	0.004747019703143085
KRT18	0.019157363948989654
KRT18P55	0.0023943992822479483
KRT19	0.026666347527328056
KRT2	0.012103289726857834
KRT20	0.019390194009734546
KRT222	0.02172397387248822
KRT23	0.009681961594266762
KRT24	0.012084198975860744
KRT25	0.004856202093861927
KRT26	0.009650960777733204
KRT27	0.00970109350804295
KRT28	0.009720902409354406
KRT3	0.007200868424473203
KRT31	0.007271088047955741
KRT32	0.0072851554966463445
KRT33A	0.007278295937700485
KRT33B	0.021805813513031416
KRT34	0.009692872990031355
KRT35	0.009677688722281523
KRT36	0.014515627047283371
KRT37	0.007254162727604999
KRT38	0.014527318868105038
KRT39	0.009706704021100673
KRT4	0.01696311950764011
KRT40	0.009618110895105572
KRT5	0.01683884350452358
KRT6A	0.012094906813824247
KRT6B	0.009665323060366373
KRT6C	0.014554100797869346
KRT7	0.028970264153030476
KRT71	0.016969797234721744
KRT72	0.0072496156550208146
KRT73	0.009705942440377865
KRT74	0.004841696847655538
KRT75	0.01451452951749332
KRT76	0.012101967347593588
KRT77	0.012067005087608404
KRT78	0.012073428064503632
KRT79	0.019362048535803245
KRT8	0.009299223705737204
KRT80	0.013658281020013607
KRT81	0.0024063171819043903
KRT82	0.007268244843772606
KRT83	0.014534365411914708
KRT84	0.019384909137062787
KRT85	0.009592649571156511
KRT86	0.002350540952185825
KRT87P	0.007291533037760331
KRT9	0.009658413859789888
KRTAP1-1	0.007286982131747954
KRTAP1-3	0.004852929486709707
KRTAP1-5	0.0024278379528602594
KRTAP10-10	0.012133867377953132
KRTAP10-11	0.007291741143481001
KRTAP10-3	0.0024284970242144754
KRTAP10-5	0.00727610810217721
KRTAP10-6	0.0072797502111365715
KRTAP10-7	0.0072815526246494
KRTAP10-8	0.012151977608350378
KRTAP10-9	0.004825389429018966
KRTAP11-1	0.002425878849601872
KRTAP12-1	0.0024325890189060627
KRTAP12-2	0.002428678938526275
KRTAP12-3	0.004860513824093464
KRTAP12-4	0.004854815651355457
KRTAP13-1	0.007292262136453403
KRTAP13-2	0.007286706936976604
KRTAP13-3	0.0024311026295354148
KRTAP13-4	0.0048607403510819045
KRTAP15-1	0.002425563456843647
KRTAP17-1	0.0024292156059832555
KRTAP19-1	0.004864575908115433
KRTAP19-2	0.0024321752019065813
KRTAP19-4	0.002431387910062579
KRTAP19-5	0.007291242409651108
KRTAP20-1	0.004861406971208793
KRTAP21-1	0.0024316177613045555
KRTAP21-2	0.004862954123422821
KRTAP22-1	0.00486358403399714
KRTAP23-1	0.0024324934501680382
KRTAP24-1	0.00971402315503488
KRTAP26-1	0.004857549155828065
KRTAP27-1	0.007294556557364177
KRTAP3-1	0.002429796756671979
KRTAP3-2	0.00486016107364602
KRTAP4-11	0.0048583573516077045
KRTAP4-12	0.004860360990099461
KRTAP4-2	0.0024246904725919974
KRTAP4-4	0.004860432878392404
KRTAP4-5	0.002429849956171963
KRTAP4-6	0.0024279976897301305
KRTAP4-7	0.0024163647370563333
KRTAP4-9	0.004857890094260269
KRTAP5-1	0.004863782780994856
KRTAP5-10	0.002422134456812282
KRTAP5-11	0.007286894291052796
KRTAP5-4	0.004844530624595236
KRTAP5-6	0.0024319841613276508
KRTAP5-7	0.0024284488285358508
KRTAP5-8	0.002429117992550528
KRTAP5-9	0.002410680884678696
KRTAP6-2	0.004864806865497345
KRTAP6-3	0.002420501677192475
KRTAP8-1	0.0024300075250109085
KRTAP9-2	0.0024283363469972943
KRTAP9-4	0.004856604315342604
KRTAP9-8	0.009710697517986856
KRTAP9-9	0.004860882792529693
KRTCAP2	0.00728397337281012
KRTCAP3	0.0048086503903269455
KSR1	0.013764850589828537
KSR2	0.0232918237300382
KTI12	0.01211754072620972
KTN1	0.023634216903282896
KXD1	0.002389406455111557
KY	0.009624511624951157
KYNU	0.007158884508333024
L1CAM	0.02113238489248428
L1TD1	0.01200314471303049
L2HGDH	0.011847745047011924
L3HYPDH	0.004839823330474165
L3MBTL1	0.02335842291748667
L3MBTL2	0.01681037128141597
L3MBTL3	0.016334899916086536
L3MBTL4	0.011946806737497033
LACC1	0.0044918458353767786
LACE1	0.009633211742563636
LACRT	0.002430836393207586
LACTB	0.00962901130215798
LACTB2	0.00967671106295561
LAD1	0.012059477883583277
LAG3	0.014319532998488468
LAIR1	0.009580326933392391
LAIR2	0.019409333267336723
LAMA1	0.0688582708013208
LAMA2	0.06547707292595285
LAMA3	0.08768377432658087
LAMA4	0.05929422153669315
LAMA5	0.038272081458171445
LAMB1	0.032684110361338566
LAMB2	0.028445472224150194
LAMB3	0.026065429423098717
LAMB4	0.033062163907947424
LAMC1	0.02584498119440524
LAMC2	0.021382437892715992
LAMC3	0.02391443386479475
LAMP1	0.009641450883747104
LAMP2	0.00687925380233223
LAMP3	0.007188580685263874
LAMP5	0.009537593585566924
LAMTOR3	0.004824271433428968
LAMTOR4	0.0024188531864047266
LAMTOR5	0.019212617468709507
LANCL1	0.004629600619185924
LANCL2	0.014501891352762664
LANCL3	0.0023976616794144693
LAP3	0.0120403242387767
LAPTM4A	0.009701920795985258
LAPTM4B	0.007136414021232415
LAPTM5	0.004720113315414462
LARGE	0.014174312717879532
LARP1	0.019000943846448678
LARP1B	0.011800231757267665
LARP4	0.01809495516105145
LARP4B	0.021310665352824335
LARP6	0.004788571049743455
LARP7	0.019115564530626596
LARS	0.033024655838593174
LARS2	0.01122791274526827
LAS1L	0.016859298251001437
LASP1	0.011449890717618424
LAT	0.004826993398430719
LAT2	0.002389975442983999
LATS1	0.04034053080018415
LATS2	0.01442416866515715
LAX1	0.019283973564198236
LAYN	0.009394143497934125
LBH	0.004743170773313615
LBHD1	0.019253658947878075
LBP	0.007260716468852958
LBR	0.014023409241770918
LBX2	0.009637734758593268
LCA5	0.013887663069042008
LCA5L	0.009580571273488998
LCAT	0.00728147111190242
LCE1B	0.0024256049323866276
LCE1C	0.009716939244808567
LCE1F	0.004863455163319168
LCE2A	0.002431903382052027
LCE2B	0.007286214084859472
LCE2C	0.004858196163724056
LCE2D	0.0048623646939024
LCE3A	0.00243226032564519
LCE3D	0.007289665367731915
LCE5A	0.004858592042791658
LCK	0.0072109662653042205
LCLAT1	0.009442480443092522
LCMT1	0.012065125283836872
LCMT2	0.02372915159389227
LCN1	0.0047833763208022535
LCN15	0.004863125462362883
LCN2	0.009671641062424326
LCN6	0.002420513095016044
LCN8	0.004859462104126509
LCN9	0.00486189774787338
LCNL1	0.002427728089798415
LCOR	0.011464063583390771
LCORL	0.004678971080875216
LCP1	0.00692104705743901
LCP2	0.014386879790698023
LCT	0.03355605281180652
LCTL	0.01858114501726982
LDB1	0.00479887374389269
LDB2	0.016733200044177016
LDB3	0.011691216124021632
LDHAL6A	0.0048405921577683395
LDHAL6B	0.007264042291146571
LDHB	0.0048513608544023985
LDHC	0.009382744969295595
LDHD	0.004840215300722188
LDLR	0.02593272420807042
LDLRAD1	0.0047710315944510424
LDLRAD2	0.009604280601660426
LDLRAD3	0.004706437582519834
LDLRAD4	0.014097618732578258
LDLRAP1	0.012072529135601548
LDOC1	0.004861388870537758
LDOC1L	0.004592357283232276
LECT1	0.004858284946430954
LECT2	0.009658951454666893
LEF1	0.013892402008724306
LEFTY2	0.004789382387239275
LEKR1	0.0071670242362509105
LEMD1	0.007169017541335732
LEMD2	0.004813580803570109
LEMD3	0.014445261406951673
LENEP	0.004862413006873163
LENG1	0.004854158169564272
LENG8	0.016529301199991176
LENG9	0.004847800758196723
LEO1	0.023945788747742953
LEP	0.002397691665812704
LEPR	0.022324802578830325
LEPROT	0.004813840634028144
LETM1	0.004806071678676324
LETM2	0.0023898747921912073
LETMD1	0.01670457424332088
LFNG	0.004663278270163337
LGALS12	0.00475973759037007
LGALS13	0.0072878381413153835
LGALS14	0.00484104695730724
LGALS3	0.0024098388442909623
LGALS3BP	0.002421477577706819
LGALS4	0.014538542536929912
LGALS8	0.002259671058165851
LGALS9	0.009214562410228581
LGALS9B	0.0024275209215308103
LGALSL	0.0047936383014108505
LGI1	0.011377739691270913
